annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2022;50660;2130200;fluopyram;658066-35-4;1.5;Env A;;Non
2022;50660;2130242;chlorotoluron;15545-48-9;6;CMR;;Non
2022;50660;2130242;diflufenicanil;83164-33-4;0.4;Env B;;Non
2022;50660;2130252;nicosulfuron;111991-09-4;1.2;Env A;;Non
2022;50660;2130253;2,4-d;94-75-7;9.6;Env B;;Non
2022;50660;2130253;glyphosate;1071-83-6;14.4;Env A;;Non
2022;50660;2140018;trinexapac-ethyl;95266-40-3;5;Env A;;Non
2022;50660;2140051;fluxapyroxad;907204-31-3;0.25974;Santé A;;Non
2022;50660;2140078;fludioxonil;131341-86-1;0.7124;Env A;;Non
2022;50660;2140078;tefluthrine;79538-32-2;2.8496;Santé A;;Non
2022;50660;2140085;abamectine;71751-41-2;0.27;CMR;;Non
2022;50660;2140104;fludioxonil;131341-86-1;0.0096;Env A;;Non
2022;50660;2140199;amidosulfuron;120923-37-7;1.8;Env A;;Non
2022;50660;2140199;iodosulfuron-methyl-sodium;144550-36-7;0.36;Env A;;Non
2022;50660;2140199;mefenpyr-diethyl;135590-91-9;3.24;Autre;;Non
2022;50660;2140199;mesosulfuron-methyl;208465-21-8;1.08;Env A;;Non
2022;50660;2140208;streptomyces k61 (anciennement streptomyces griseoviridis);;;Autre;;Non
2022;50660;2140257;iodosulfuron-methyl-sodium;144550-36-7;0.05;Env A;;Non
2022;50660;2140257;mefenpyr-diethyl;135590-91-9;0.75;Autre;;Non
2022;50660;2140257;mesosulfuron-methyl;208465-21-8;0.25;Env A;;Non
2022;50660;2140258;iodosulfuron-methyl-sodium;144550-36-7;0.075;Env A;;Non
2022;50660;2140258;mesosulfuron-methyl;208465-21-8;0.075;Env A;;Non
2022;50660;2150022;dicamba;1918-00-9;2.4;Env B;;Non
2022;50660;2150028;metobromuron;3060-89-7;2.5;CMR;;Non
2022;50660;2150078;clomazone;81777-89-1;0.84;Env A;;Non
2022;50660;2150078;pethoxamide;106700-29-2;14;Env A;;Non
2022;50660;2150140;glyphosate;1071-83-6;64.8;Env A;;Non
2022;50660;2150483;lambda-cyhalothrine;91465-08-6;3.52208;Santé A;Substitution;Non
2022;50660;2150757;diflufenicanil;83164-33-4;0.2;Env B;;Non
2022;50660;2150757;glyphosate;1071-83-6;1.25;Env A;;Non
2022;50660;2150964;lambda-cyhalothrine;91465-08-6;12.72;Santé A;Substitution;Non
2022;50660;2160064;fludioxonil;131341-86-1;0.078;Env A;;Non
2022;50660;2160064;tebuconazole;107534-96-3;0.0156;CMR;;Non
2022;50660;2160114;maltodextrine;9050-36-6;5.978;Autre;;Non
2022;50660;2160131;mesotrione;104206-82-8;1.125;CMR;;Non
2022;50660;2160131;nicosulfuron;111991-09-4;0.45;Env A;;Non
2022;50660;2160226;phosphate ferrique;10045-86-0;10.175616;Autre;;Non
2022;50660;2160260;metconazole;125116-23-6;4.5;CMR;;Non
2022;50660;2160387;tebuconazole;107534-96-3;8.75;CMR;;Non
2022;50660;2160397;fluopyram;658066-35-4;1.6;Env A;;Non
2022;50660;2160479;s-metolachlore;87392-12-9;24;Env A;;Non
2022;50660;2160608;huile de colza;8002-13-9;18.9819;Autre;;Non
2022;50660;2160608;pyrethrines;8003-34-7;0.10557;Env A;;Non
2022;50660;2160693;cyprosulfamide;221667-31-8;1.35;Autre;;Non
2022;50660;2160693;isoxaflutole;141112-29-0;2.025;CMR;;Non
2022;50660;2160693;thiencarbazone-methyl;317815-83-1;0.81;Env A;;Non
2022;50660;2160920;fluroxypyr-meptyl;81406-37-3;3.8900;Env A;;Non
2022;50660;2160920;metsulfuron-methyl;74223-64-6;0.100;Env A;Substitution;Non
2022;50660;2160920;thifensulfuron-methyle;79277-27-3;0.60;Env A;;Non
2022;50660;2160931;bixafen;581809-46-3;7.76750;Env A;;Non
2022;50660;2160931;fluopyram;658066-35-4;7.76750;Env A;;Non
2022;50660;2160931;prothioconazole;178928-70-6;15.5350;Env A;;Non
2022;50660;2160936;cloquintocet-mexyl;99607-70-2;0.024;Autre;;Non
2022;50660;2160936;fluroxypyr-meptyl;81406-37-3;0.806;Env A;;Non
2022;50660;2160936;halauxifen-methyl;943831-98-9;0.025;Env A;;Non
2022;50660;2160959;benzovindiflupyr;1072957-71-1;3.75;Santé A;Substitution;Non
2022;50660;2160959;prothioconazole;178928-70-6;7.5;Env A;;Non
2022;50660;2170110;myclobutanil;88671-89-0;0.25;CMR;;Non
2022;50660;2170216;cloquintocet-mexyl;99607-70-2;0.2;Autre;;Non
2022;50660;2170216;diflufenicanil;83164-33-4;0.8;Env B;;Non
2022;50660;2170216;florasulame;145701-23-1;0.04;Env A;;Non
2022;50660;2170216;iodosulfuron-methyl-sodium;144550-36-7;0.10;Env A;;Non
2022;50660;2170243;acide pelargonique;112-05-0;0.4;Autre;;Non
2022;50660;2170381;mesotrione;104206-82-8;3.15;CMR;;Non
2022;50660;2170381;terbuthylazine;5915-41-3;14.85;Env A;;Non
2022;50660;2170421;mesotrione;104206-82-8;6;CMR;;Non
2022;50660;2170423;mesotrione;104206-82-8;9.0;CMR;;Non
2022;50660;2170424;mesotrione;104206-82-8;6;CMR;;Non
2022;50660;2170425;mesotrione;104206-82-8;3.5;CMR;;Non
2022;50660;2170428;flazasulfuron;104040-78-0;0.075;Env A;;Non
2022;50660;2170712;azoxystrobine;131860-33-8;2;Santé A;;Non
2022;50660;2170757;prochloraze;67747-09-5;4.005;Env A;;Non
2022;50660;2170757;tebuconazole;107534-96-3;1.995;CMR;;Non
2022;50660;2171035;tebuconazole;107534-96-3;7.5;CMR;;Non
2022;50660;2171111;metamitrone;41394-05-2;14;Env A;;Non
2022;50660;2171141;chlormequat chlorure;999-81-5;10.5;Autre;;Non
2022;50660;2171141;ethephon;16672-87-0;5.25;Santé A;;Non
2022;50660;2171236;mesotrione;104206-82-8;1.4;CMR;;Non
2022;50660;2171236;terbuthylazine;5915-41-3;6.6;Env A;;Non
2022;50660;2180009;dicamba;1918-00-9;14.5;Env B;;Non
2022;50660;2180009;tritosulfuron;142469-14-5;7.25;Env A;;Non
2022;50660;2180124;metalaxyl;57837-19-1;0.2876;Env B;;Non
2022;50660;2180124;prothioconazole;178928-70-6;1.438;Env A;;Non
2022;50660;2180165;dicamba dimethylammonium;2300-66-5;7.2;Autre;;Non
2022;50660;2180189;lenacile;01/08/2164;1.428;CMR;;Non
2022;50660;2180189;triflusulfuron-methyl;126535-15-7;0.142;CMR;;Non
2022;50660;2180369;acide octanoique;124-07-2;5.64;Env B;;Non
2022;50660;2180463;metaldehyde;108-62-3;1;CMR;;Non
2022;50660;2180593;iodosulfuron-methyl-sodium;144550-36-7;0.081;Env A;;Non
2022;50660;2180593;mefenpyr-diethyl;135590-91-9;1.215;Autre;;Non
2022;50660;2180593;mesosulfuron-methyl;208465-21-8;0.405;Env A;;Non
2022;50660;2180672;bifenox;42576-02-3;7.2;Env A;;Non
2022;50660;2180864;flufenacet;142459-58-3;7.2;Env A;;Non
2022;50660;2180864;picolinafen;137641-05-5;3;Env A;;Non
2022;50660;2180865;ipconazole;125225-28-7;0.07684;CMR;Exclusion;Non
2022;50660;2180882;mesotrione;104206-82-8;1.4;CMR;;Non
2022;50660;2180882;terbuthylazine;5915-41-3;6.6;Env A;;Non
2022;50660;2180884;diflufenicanil;83164-33-4;4.2;Env B;;Non
2022;50660;2180884;flufenacet;142459-58-3;8.4;Env A;;Non
2022;50660;2190097;metamitrone;41394-05-2;2.855;Env A;;Non
2022;50660;2190097;quinmerac;90717-03-6;0.355;Env A;;Non
2022;50660;2190129;mesotrione;104206-82-8;1.5;CMR;;Non
2022;50660;2190148;difenoconazole;119446-68-3;0.4;Env A;;Non
2022;50660;2190148;fluxapyroxad;907204-31-3;0.6;Santé A;;Non
2022;50660;2190173;metaldehyde;108-62-3;0.54;CMR;;Non
2022;50660;2190173;phosphate ferrique;10045-86-0;0.8748;Autre;;Non
2022;50660;2190265;bicarbonate de potassium;298-14-6;17;Autre;;Non
2022;50660;2190311;fludioxonil;131341-86-1;0.11988;Env A;;Non
2022;50660;2190311;fluxapyroxad;907204-31-3;0.11988;Santé A;;Non
2022;50660;2190311;triticonazole;131983-72-7;0.11988;Env A;;Non
2022;50660;2190395;prothioconazole;178928-70-6;3.75;Env A;;Non
2022;50660;2190594;(e,z)-3,8-tetradecadien-1-yl acetate;163041-87-0;;Autre;;Non
2022;50660;2190594;(e,z,z)-3,8,11-tetradecatrien-1-yl acetate;163041-94-9;;Autre;;Non
2022;50660;2190686;fluxapyroxad;907204-31-3;3.0;Santé A;;Non
2022;50660;2190686;mefentrifluconazole;1417782-03-6;6;Env A;;Non
2022;50660;2190919;lambda-cyhalothrine;91465-08-6;0.08;Santé A;Substitution;Non
2022;50660;2200066;fenpicoxamide;517875-34-2;2.5;Env A;;Non
2022;50660;2200724;fluxapyroxad;907204-31-3;3.75;Santé A;;Non
2022;50660;2200724;metconazole;125116-23-6;2.7;CMR;;Non
2022;50660;2200753;glyphosate;1071-83-6;105.3;Env A;;Non
2022;50660;2200756;prohexadione-calcium;127277-53-6;4.5;Env B;;Non
2022;50660;2200844;phenmediphame;13684-63-4;1.6;Env A;;Non
2022;50660;2200891;fluxapyroxad;907204-31-3;2.5;Santé A;;Non
2022;50660;2200904;bromuconazole;116255-48-2;9;CMR;;Non
2022;50660;2210128;phosphonate de potassium;13492-26-7;60.4;Autre;;Non
2022;50660;2210192;prosulfocarbe;52888-80-9;64;Env A;;Non
2022;50660;2210443;glyphosate;1071-83-6;10.8;Env A;;Non
2022;50660;2210567;mefentrifluconazole;1417782-03-6;3.8;Env A;;Non
2022;50660;2210567;pyraclostrobine;175013-18-0;4;Santé A;;Non
2022;50660;2210743;prothioconazole;178928-70-6;3.75;Env A;;Non
2022;50660;2210743;tebuconazole;107534-96-3;3.75;CMR;;Non
2022;50660;2220253;chlorotoluron;15545-48-9;40;CMR;;Non
2022;50660;5100219;soufre sublime;7704-34-9;24.75;Autre;;Non
2022;50660;7100280;benfluraline;1861-40-1;4.5;CMR;;Non
2022;50660;7700216;soufre pour pulverisation (micronise);7704-34-9;74.25;Autre;;Non
2022;50660;7800132;ethephon;16672-87-0;2.4;Santé A;;Non
2022;50660;7900708;ethephon;16672-87-0;6.2;Santé A;;Non
2022;50660;7900708;mepiquat-chlorure;24307-26-4;12.2;Env B;;Non
2022;50660;8100291;metazachlore;67129-08-2;10;CMR;;Non
2022;50660;8100345;hymexazol;10004-44-1;0.07;CMR;;Non
2022;50660;8300063;soufre pour pulverisation (micronise);7704-34-9;104;Autre;;Non
2022;50660;8400096;dicamba;1918-00-9;9.12;Env B;;Non
2022;50660;8400425;hydrazide maleique;123-33-1;2.4;Autre;;Non
2022;50660;8400528;isoxaben;82558-50-7;1.5;Env B;;Non
2022;50660;8400574;propyzamide;23950-58-5;54;CMR;Substitution;Non
2022;50660;8500174;abamectine;71751-41-2;0.036;CMR;;Non
2022;50660;8600243;aclonifen;74070-46-5;30;CMR;;Non
2022;50660;8700462;prosulfocarbe;52888-80-9;432;Env A;;Non
2022;50660;8800029;phenmediphame;13684-63-4;2.4;Env A;;Non
2022;50660;8800199;propaquizafop;111479-05-1;1;Env A;;Non
2022;50660;8800395;lambda-cyhalothrine;91465-08-6;0.175;Santé A;Substitution;Non
2022;50660;8800395;pyrimicarbe;23103-98-2;3.5;CMR;;Non
2022;50660;8900681;pendimethaline;40487-42-1;14;Env A;Substitution;Non
2022;50660;9000259;amidosulfuron;120923-37-7;0.36;Env A;;Non
2022;50660;9000490;cycloxydime;101205-02-1;2.0;CMR;;Non
2022;50660;9000619;chlorotoluron;15545-48-9;15;CMR;;Non
2022;50660;9000741;tetraconazole;112281-77-3;5;Env A;;Non
2022;50660;9100418;nicosulfuron;111991-09-4;0.8;Env A;;Non
2022;50660;9100525;tebufenpyrad;119168-77-3;0.2;Santé A;;Non
2022;50660;9200056;acide b-indole butyrique (aib);133-32-4;0.01;CMR;;Non
2022;50660;9200073;triflusulfuron-methyl;126535-15-7;0.15;CMR;;Non
2022;50660;9200159;pyrimethanil;53112-28-0;6;Env A;;Non
2022;50660;9300504;huile de vaseline;8042-47-5;12.255;Autre;;Non
2022;50660;9400008;triticonazole;131983-72-7;4.8;Env A;;Non
2022;50660;9400083;2,4-mcpa;94-74-6;1;Env A;;Non
2022;50660;9400083;dichlorprop-p;15165-67-0;0.5;Autre;;Non
2022;50660;9400083;mecoprop-p (mcpp-p);16484-77-8;0.5;Env A;;Non
2022;50660;9400463;phenmediphame;13684-63-4;0.8;Env A;;Non
2022;50660;9500361;metamitrone;41394-05-2;3.5;Env A;;Non
2022;50660;9500568;cyprodinyl;121552-61-2;1.875;Env A;;Non
2022;50660;9500568;fludioxonil;131341-86-1;1.25;Env A;;Non
2022;50660;9600093;azoxystrobine;131860-33-8;7.08;Santé A;;Non
2022;50660;9600197;carfentrazone ethyl;128639-02-1;0.24;Env A;;Non
2022;50660;9600197;metsulfuron-methyl;74223-64-6;0.06;Env A;Substitution;Non
2022;50660;9600370;2,4-mcpa;94-74-6;3.5;Env A;;Non
2022;50660;9600370;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.35;Autre;;Non
2022;50660;9600390;glyphosate;1071-83-6;14.4;Env A;;Non
2022;50660;9600398;kresoxim-methyl;143390-89-0;0.3;CMR;;Non
2022;50660;9700332;azoxystrobine;131860-33-8;3.00;Santé A;;Non
2022;50660;9700401;cuivre de l'hydroxyde de cuivre;20427-59-2;1.225;Santé A;Substitution;Non
2022;50660;9800018;clomazone;81777-89-1;1.65;Env A;;Non
2022;50660;9800018;dimethachlore;50563-36-5;10.3125;Env A;;Non
2022;50660;9800018;napropamide;15299-99-7;10.3125;Env A;;Non
2022;50660;9800259;benoxacor;98730-04-2;0.225;Autre;;Non
2022;50660;9800259;s-metolachlore;87392-12-9;4.575;Env A;;Non
2022;50660;9800277;florasulame;145701-23-1;0.05;Env A;;Non
2022;50660;9800289;metalaxyl-m;70630-17-0;0.4652;Autre;;Non
2022;50660;9800336;lambda-cyhalothrine;91465-08-6;1.4;Santé A;Substitution;Non
2022;50660;9800344;fludioxonil;131341-86-1;0.82;Env A;;Non
2022;50660;9800344;metalaxyl-m;70630-17-0;0.31816;Autre;;Non
2022;50660;9800374;sulfosulfuron;141776-32-1;0.096;Env A;;Non
2022;50660;9900047;mesotrione;104206-82-8;1.5;CMR;;Non
2022;50660;9900189;coniothyrium minitans souche con/m/91-08;;;Autre;;Non
2022;50660;9900251;dimethenamide-p (dmta-p);163515-14-8;108.0;Env A;;Non
2022;50660;9900340;pendimethaline;40487-42-1;35.2;Env A;Substitution;Non
2022;50660;9900340;picolinafen;137641-05-5;1.76;Env A;;Non
2022;50670;2000018;soufre pour pulverisation (micronise);7704-34-9;64;Autre;;Non
2022;50670;2000299;clomazone;81777-89-1;2.16;Env A;;Non
2022;50670;2000301;foramsulfuron;173159-57-4;3.0375;CMR;;Non
2022;50670;2000301;isoxadifen-ethyl;163520-33-0;3.0375;Env A;;Non
2022;50670;2000369;metsulfuron-methyl;74223-64-6;0.08;Env A;Substitution;Non
2022;50670;2000380;clethodime;99129-21-2;3.24;Env B;;Non
2022;50670;2010030;mepiquat-chlorure;24307-26-4;3;Env B;;Non
2022;50670;2010030;prohexadione-calcium;127277-53-6;0.5;Env B;;Non
2022;50670;2010130;cuivre de l'oxyde cuivreux;1317-39-1;15;Env A;Substitution;Non
2022;50670;2010239;florasulame;145701-23-1;0.03;Env A;;Non
2022;50670;2010239;fluroxypyr-meptyl;81406-37-3;4.323;Env A;;Non
2022;50670;2010283;metconazole;125116-23-6;0.45;CMR;;Non
2022;50670;2020021;laminarine;9008-22-4;0.555;Autre;;Non
2022;50670;2030323;fludioxonil;131341-86-1;0.70500;Env A;;Non
2022;50670;2030332;2,4-d;94-75-7;1.2;Env B;;Non
2022;50670;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2022;50670;2030342;chlormequat chlorure;999-81-5;9.2;Autre;;Non
2022;50670;2040146;tefluthrine;79538-32-2;2.292;Santé A;;Non
2022;50670;2060088;benoxacor;98730-04-2;20.1;Autre;;Non
2022;50670;2060088;mesotrione;104206-82-8;40.2;CMR;;Non
2022;50670;2060088;s-metolachlore;87392-12-9;402;Env A;;Non
2022;50670;2060098;spinosad;168316-95-8;0.24;Env A;;Non
2022;50670;2060116;prothioconazole;178928-70-6;1.25;Env A;;Non
2022;50670;2060127;prothioconazole;178928-70-6;1.151;Env A;;Non
2022;50670;2060131;2,4-d;94-75-7;13.950;Env B;;Non
2022;50670;2060131;triclopyr;55335-06-3;15.540;Env B;;Non
2022;50670;2080026;nicosulfuron;111991-09-4;10.14;Env A;;Non
2022;50670;2080094;florasulame;145701-23-1;0.1152;Env A;;Non
2022;50670;2080094;isoxaben;82558-50-7;1.7568;Env B;;Non
2022;50670;2080112;thirame;137-26-8;2.7312;Env A;;Non
2022;50670;2080117;prosulfuron;94125-34-5;0.1125;Env A;Substitution;Non
2022;50670;2080123;metsulfuron-methyl;74223-64-6;0.14;Env A;Substitution;Non
2022;50670;2080125;metsulfuron-methyl;74223-64-6;0.16;Env A;Substitution;Non
2022;50670;2090008;thirame;137-26-8;0.30381;Env A;;Non
2022;50670;2090037;dicamba;1918-00-9;2;Env B;;Non
2022;50670;2090037;prosulfuron;94125-34-5;0.2;Env A;Substitution;Non
2022;50670;2090050;cypermethrine;52315-07-8;0.192;Env A;;Non
2022;50670;2090055;6-benzyladenine;1214-39-7;1;CMR;;Non
2022;50670;2090095;ethofumesate;26225-79-6;0.95;Env A;;Non
2022;50670;2090095;phenmediphame;13684-63-4;1;Env A;;Non
2022;50670;2090101;nicosulfuron;111991-09-4;11.6;Env A;;Non
2022;50670;2090111;cypermethrine;52315-07-8;17.907;Env A;;Non
2022;50670;2090112;dimethenamide-p (dmta-p);163515-14-8;1;Env A;;Non
2022;50670;2090112;metazachlore;67129-08-2;1;CMR;;Non
2022;50670;2090113;dimethenamide-p (dmta-p);163515-14-8;408.000;Env A;;Non
2022;50670;2090113;pendimethaline;40487-42-1;480.0;Env A;Substitution;Non
2022;50670;2090153;dicamba;1918-00-9;190.8;Env B;;Non
2022;50670;2090153;tritosulfuron;142469-14-5;39.75;Env A;;Non
2022;50670;2090159;tritosulfuron;142469-14-5;10.43868;Env A;;Non
2022;50670;2090186;prosulfocarbe;52888-80-9;152;Env A;;Non
2022;50670;2100009;thifensulfuron-methyle;79277-27-3;7.1595;Env A;;Non
2022;50670;2100009;tribenuron-methyle;101200-48-0;3.5905;Env A;;Non
2022;50670;2100014;metsulfuron-methyl;74223-64-6;0.0201;Env A;Substitution;Non
2022;50670;2100014;thifensulfuron-methyle;79277-27-3;0.0999;Env A;;Non
2022;50670;2100026;cypermethrine;52315-07-8;0.5;Env A;;Non
2022;50670;2100030;phosphate ferrique;10045-86-0;1.188;Autre;;Non
2022;50670;2100037;boscalid;188425-85-6;1;Env A;;Non
2022;50670;2100037;dimoxystrobine;149961-52-4;1;CMR;;Non
2022;50670;2100052;cyprodinyl;121552-61-2;16.5;Env A;;Non
2022;50670;2100057;prothioconazole;178928-70-6;4.375;Env A;;Non
2022;50670;2100057;trifloxystrobine;141517-21-7;2.20;Env A;;Non
2022;50670;2100069;metsulfuron-methyl;74223-64-6;0.259;Env A;Substitution;Non
2022;50670;2100069;thifensulfuron-methyle;79277-27-3;2.516;Env A;;Non
2022;50670;2100111;mesotrione;104206-82-8;45.000;CMR;;Non
2022;50670;2100111;nicosulfuron;111991-09-4;18.00;Env A;;Non
2022;50670;2100112;ethephon;16672-87-0;2.4;Santé A;;Non
2022;50670;2100138;cloquintocet-mexyl;99607-70-2;3.1875;Autre;;Non
2022;50670;2100138;pinoxaden;243973-20-8;12.75;CMR;;Non
2022;50670;2100151;pyraclostrobine;175013-18-0;39;Santé A;;Non
2022;50670;2100175;prothioconazole;178928-70-6;1.053;Env A;;Non
2022;50670;2100186;glyphosate;1071-83-6;7.2;Env A;;Non
2022;50670;2100244;napropamide;15299-99-7;9;Env A;;Non
2022;50670;2110059;bicarbonate de potassium;298-14-6;29.75;Autre;;Non
2022;50670;2110086;spirotetramat;203313-25-1;0.5;CMR;;Non
2022;50670;2110092;thifensulfuron-methyle;79277-27-3;0.6;Env A;;Non
2022;50670;2110092;tribenuron-methyle;101200-48-0;0.6;Env A;;Non
